Author_ID,Author_Name,Author_Affiliation,Author_Citations,Author_Documents_number,H-index,FWCI,Co_Authors_IDs,Co_authors_Names
58183671900,"Jabrane, Mourad",Morocco,0,4,0,0.0,"['9432787600', '58183671900', '58184222300', '57222163613', '15753326700', '56784321200']","['Metrane, Abdelmoutalib', 'Jabrane, Mourad', 'Jbel, Mouad', 'Tabbaa, Hiba', 'Imad, Hafidi', 'Hadri, Aissam']"
56349129200,"Jamali, Anouar",Morocco,28,4,3,0.53,"['54890623600', '56349287000', '9432787600', '56349129200', '24337887800', '57210186235', '15753326700', '56349050400', '7101734278']","['Leandro C. Coelho', 'Jamal Lmariouh', 'Metrane, Abdelmoutalib', 'Jamali, Anouar', 'Nizar El Hachemi', 'Nasri, Mehdi', 'Imad, Hafidi', 'Nizar El Hachemi', 'Gilbert Laporte']"
7003645184,"Buscaglia, Gustavo C.",Brazil,2386,118,26,0.7,"['22976237300', '56137438500', '57219166038', '6603317859', '6602735163', '22234000200', '12787690900', '6603035177', '56503801100', '47861113500', '55857836800', '6508035133', '35577734800', '55615833500', '7003380475', '12762713600', '6602879311', '7201690365', '56966658200', '6603614582', '6602707988', '6507585114', '6603301816', '6505831532', '8311811100', '6701737897', '7003645184', '57210599837', '6506563888', '55135552900', '55950954000', '57214990298', '6508173552', '55040299300', '36963093000', '6603401467', '6603761068', '13408462200', '7202669047', '6701576160', '56567717600', '6701681229', '24439846900', '55893663400', '8265008500', '6507634303', '7101718278', '22934650700', '35605368600', '35101571500', '6602230514', '12545364600', '57197148329', '55437171000', '55715250300', '6603843391', '36545107700', '7102278317', '15753326700', '56971031200', '6504205406', '58204484900', '7003677209', '7004611283', '7003952777', '7005833654', '6602296774', '57199034817', '56009511200', '7004670472', '14027844000', '55667498500', '8907520500', '15065769600', '7004284011', '7102079508', '6602718545', '6602645276', '56683482300', '57220586979', '7004697067', '6602679094', '36069300200', '57197187007', '6701709008', '7003915934', '57192192966', '12796236700', '7006387648', '57759410400', '57119710600', '57188829988', '6603060399']","['Arturo López', 'Juan Ezequiel Martin', 'Stevens Paz', 'Ivan Iordanoff', 'Jai, Mohammed', 'João Paulo Gois', 'Facundo del Pin', 'Pablo D. Zavattieri', 'Vincenzo Di Bari', 'Luca Meacci', 'Hugo Luiz Oliveira', 'Carlos J. Bolech', 'Marcelo Horacio Garciá', 'Diego Samuel Rodrigues', 'Hugo E. Ferrari', 'Elena Brandaleze', 'Jérôme Pousin', 'Felipe Pereira', 'Alberto Vela-Martín', 'Claudio Padra', 'Chris R. Rehmann', 'Mohamed El Alaoui Talibi', 'Enzo Alberto Dari', 'Oscar M. Zamonsky', 'Fabrício S. Sousa', 'Yousry Y. Azmy', 'Buscaglia, Gustavo C.', 'Mehedi H. Bappy', 'Andrew R. Waratuke', 'I. W. Stewart', 'Sergio R. Idelsohn Barg', 'Franciane F. Rocha', 'Cheeta L.M. Soga', 'Italo V.M. Tasso', 'Daniela L. Arnica', 'Pablo M. Carrica', 'Raúl Antonino Feijóo', 'Pablo Javier Blanco', 'David J. Wheatley', 'Lucas E. Rincón', 'Alfredo Jaramillo', 'Mario Primicerio', 'David A. Gray', 'Abdellatif Agouzal', 'Rodrigo R. Paz', 'Osvaldo E. Azpitarte', 'Ricardo G. Durán', 'Jorge S. Leiva', 'Edgardo O. Taroco', 'Juan Pablo Carbajal', 'Fernando G. Basombrío', 'Sorin Ionel Ciuperca', 'Ramsharan Rangarajan', 'Christian E. Frías', 'Carlos Marcelo García', 'José Ovejero-Garcı́a', 'Santiago Márquez Damián', 'Sean Mckee', 'Imad, Hafidi', 'Livia S. Freire', 'G. F. Velati', 'Luis Fernando Dos Anjos', 'Victoriano Ruas', 'Antonio Huerta', 'Guy Bayada', 'Ramon Codina', 'Eduardo Alberto Fancello', 'J. J.Vicente Alvarez', 'Hugo M. Checo', 'Fabián José Bonetto', 'Roberto F. Ausas', 'Benyebka Bou-Saïd', 'Ciupercǎ, Ionel Sorin', 'Cassio M. Oishi', 'Mario A. Storti', 'Norberto M. Nigro', 'Fabían A. Bombardelli', 'José Alberto Cuminato', 'Jiajia Li', 'Monica M. Rozeik', 'Bassam A. Younis', 'L. G. Nonato', 'Fernando Mut', 'Jordi Blasco', 'Mariano I. Cantero', 'C. A. Balseiro', 'Patrick Ragot', 'Adrián J. Lew', 'Rodrigo Nicoletti', 'Jorge D. Abad', 'Raúl A. Enrique', 'Rafael T. Guiraldello', 'Gladys Domizzi']"
57199326558,"Alami, Lamiae",Morocco,11,7,2,0.21,"['58828105600', '35867872400', '57202437417', '57218565196', '6506198752', '56891775900', '46761033200', '57217042219', '37073538700', '57967953800', '58403248000', '57191636443', '57192167417', '24074055300', '9432787600', '6507658578', '58401869900', '56533745600', '15753326700', '58253108100', '57336273000', '56439657600', '57212171501', '6508057508', '36125763200', '57193233249', '55652041800', '57898755400', '57831692100', '57199326558']","['Abdennacer El Mrabet', 'Ahmed Lebkiri', 'Imane Lebkiri', 'Omar Elhamdaoui', 'El Housseine Rifi', 'Ibrahim Sbai El Otmani', 'Miloud E. El Karbane', 'Aassem, Youssef', 'Wafa Terouzi', 'Abderrahim Diane', 'Assia Jebli', 'Amal Ait Haj Said', 'Khalid Laarej', 'M. Bouatia', 'Metrane, Abdelmoutalib', 'Manar Otmani', 'Fatima Zahra Bouhassane', 'Amine Cheikh', 'Imad, Hafidi', 'Amine Laouni', 'Souad Salmaoui', 'Mohamed Mbarki', 'Jaouad Bensalah', 'Abdelkhalek Oussama', 'Abdelkader Zarrouk', 'Rachid Hsissou', 'Khalid Karrouchi', 'Azeddine Lebkiri', 'Abdelhay El Amri', 'Alami, Lamiae']"
57203014555,"Aghriche, Ahmed",Morocco,48,5,3,0.79,"['57224409004', '56373645400', '57203014555', '25028296800', '6602144033', '56641069000', '6507649903', '56584471100']","['Najm, Fatiha', 'Yafia, Radouane', 'Aghriche, Ahmed', 'Moussaoui, Ali', 'Aziz-Alaoui, M. A.', 'Alaoui, My Ahmed Aziz', 'Tridane, Abdessamad', 'Abid, Walid']"
57224409004,"Najm, Fatiha",Morocco,18,7,3,0.56,"['56373645400', '57203014555', '25028296800', '6602144033', '15764719700', '56641069000', '6507649903']","['Yafia, Radouane', 'Aghriche, Ahmed', 'Moussaoui, Ali', 'Aziz-Alaoui, M. A.', 'Lahcen Boukrim', 'Alaoui, My Ahmed Aziz', 'Tridane, Abdessamad']"
56373645400,"Yafia, Radouane",Morocco,457,38,13,0.55,"['57193574173', '56373645400', '6602144033', '15741662500', '15764719700', '8257451900', '15042189000', '6506165183', '57224409004', '35731337000', '6507649903', '56685243400', '24482941100', '16032423700', '6506718776', '6507418885', '57203014555', '56641069000', '25028296800', '26536859500', '56545727800', '57809140900', '26537103500', '6507549350', '35267877300', '56584471100', '6508264521']","['Ş Kayan', 'Yafia, Radouane', 'Aziz-Alaoui, M. A.', 'Mohamud M. Sheek-Hussein', 'Lahcen Boukrim', 'Fathalla A. Rihan', 'Samira El Yacoubi', 'Ali Boutoulout', 'Najm, Fatiha', 'Hemen Dutta', 'Tridane, Abdessamad', 'El Mehdi Lotfi', 'Hamad Talibi Alaoui', 'Jean Jules Tewa', 'Azgal Abichou', 'Abderrahim El Abdllaoui', 'Aghriche, Ahmed', 'Alaoui, My Ahmed Aziz', 'Moussaoui, Ali', 'Noura Yousfi', 'Imad El Harraki', 'Ibtissam Benamara', 'Habib Bouhafa', 'Serdar G̈oktepe', 'Benjamin Ambrosio', 'Abid, Walid', 'Hüseyin Merdan']"
57203014555,"Aghriche, Ahmed",Morocco,48,5,3,0.79,"['57224409004', '56373645400', '57203014555', '25028296800', '6602144033', '56641069000', '6507649903', '56584471100']","['Najm, Fatiha', 'Yafia, Radouane', 'Aghriche, Ahmed', 'Moussaoui, Ali', 'Aziz-Alaoui, M. A.', 'Alaoui, My Ahmed Aziz', 'Tridane, Abdessamad', 'Abid, Walid']"
25028296800,"Moussaoui, Ali",Algeria,370,51,12,0.85,"['6602345340', '23095012000', '6701759760', '56373645400', '6504568077', '6602189155', '55580009300', '57203764495', '6602144033', '14632281000', '6602344495', '58740201900', '57224409004', '6504783746', '55510045100', '6508308382', '6602127898', '13607748700', '6507649903', '57218797423', '9044602700', '6602306134', '6508162711', '57205679544', '57193414499', '55810404200', '57212923399', '57203014555', '35253984300', '35771395400', '56641069000', '25028296800', '55908717600', '7006567033', '59174657200', '57120080800', '35572127200', '57216436555', '24529065400', '57193227503', '7005552208', '32167478300', '6602813574', '56209643700', '6603919524', '57190223988', '56925038800', '57222956435', '56311222100']","['El Hadi Ait Dads', 'Marcos Marvá', 'Abdou Sène', 'Yafia, Radouane', 'M. Daher Okiye', 'Sunita Gakkhar', 'Meryem Bensenane', 'Qi An', 'Aziz-Alaoui, M. A.', 'Tri Nguyen-Huu', 'Mohamed Oumoun', 'Mohammed Meziane', 'Najm, Fatiha', 'Mohammed Salah Abdelouahab', 'Khelifa Benmansour', 'Mohamed Khaladi', 'Rafael Bravo de la Parra', 'Xuebing Zhang', 'Tridane, Abdessamad', 'Nguyen Huu Tri', 'Noureddine Ghouali', 'Sébastien Delprat', 'Lotfi Baghli', 'Souâd Yacheur', 'Gauthier Sallet', 'Imene Meriem Mostefaoui', 'Mohamed Djemaï', 'Aghriche, Ahmed', 'Guangying Lv', 'Sylvain Pioch', 'Alaoui, My Ahmed Aziz', 'Moussaoui, Ali', 'Arnaud Ducrot', 'Vitaly A. Volpert', 'Reenu Rani', 'Mohammed Mesk', 'Piérre M. Auger', 'Anes N. Moulai-Khatir', 'B. ROCHE', 'Wenjun Liu', 'Bob W. Kooi', 'Sara Jabbari', 'Christophe Lett', 'Alassane Bah', 'Abderrahman Iggidr', 'Mohammed Amine Menouer', 'Oumar Diop', 'Bilel Elbetch', 'Siham Bassaid']"
6602144033,"Aziz-Alaoui, M. A.",France,2764,119,24,0.6,"['57004771000', '58032526200', '7102490113', '57191278727', '16175820800', '15764719700', '57132271700', '58253795500', '25653549600', '56125319000', '14018937500', '6506165183', '57224409004', '57200553530', '57220045114', '57192263148', '35721660600', '36639995400', '57211584352', '25824184400', '6506718776', '37065998300', '56311222100', '57201901660', '6504737010', '57219396962', '57199592568', '56273423300', '7006597175', '56584471100', '6508264521', '56000337300', '6602651095', '35567145300', '55967090500', '55875556100', '39763574600', '6602144033', '57226704260', '57879828400', '35175508100', '15042189000', '7007131377', '7202855389', '24314945300', '7201846419', '7404166246', '6602950766', '8335441400', '6603681252', '57201397236', '26646298500', '24279567300', '57203014555', '25926452000', '57090827600', '11238931600', '26033913200', '14064177100', '34878025900', '7402198758', '14826442900', '6504568077', '6602189155', '6603462219', '57221974915', '25823549000', '36012928800', '55722672800', '21740042800', '6507649903', '16032423700', '6603695956', '7601562455', '21735389000', '57973910900', '35605396500', '15063887400', '6603029228', '57220584967', '55938414700', '25028296800', '56545727800', '56342023300', '57199421574', '26537103500', '7403739600', '55664358300', '6701681825', '7404165655', '7003511121', '57192982511', '24172819900', '14324727500', '9433421400', '55767114000', '55871470000', '55874277100', '57211600496', '56373645400', '21834398700', '7202811506', '57189622105', '7005970022', '8257451900', '35280279300', '7007107270', '7003265810', '56225913500', '14020072900', '55045788500', '21934208700', '12244734200', '7801395679', '57218713040', '35311331400', '26633493600', '7004912842', '8149728800', '7005475778', '36078057800', '57075779100', '57214226392', '56780483400', '7201760769', '6603245725', '57189359406', '57217105344', '7003885195', '7003706071', '55996058600', '9433599700', '35267877300', '7003806527']","['Ramses Djidjou-Demasse', 'Anne Tricot', 'Ranjit Kumar Kumar Upadhyay', 'Guillaume Cantin', 'Damienne Provitolo', 'Lahcen Boukrim', 'Prosenjit Kundu', 'Madhurima Mukherjee', 'David Manceau', 'Emmanuel Tric', 'M. Cadivel', 'Ali Boutoulout', 'Najm, Fatiha', 'Aymen Balti', 'Subhashis Das', 'Xinzhi Liu', 'Fangyue Chen', 'Djamila Moulay', 'Congying Liu', 'Baba Issa Camara', 'Azgal Abichou', 'Chittaranjan R. Hens', 'Siham Bassaid', 'Gabriel Guilsou Kolaye', 'Sara Derivière', 'Yu Chen', 'D. Jacobzone', 'Mohamed Boutayeb', 'José Ragot', 'Abid, Walid', 'Hüseyin Merdan', 'Samuel Bowong', 'R. Pierre Lozi', 'Celso Celso Grebogi', 'Fatima Zahrae El Alaoui', 'Wenting Wang', 'Qunjiao Zhang', 'Aziz-Alaoui, M. A.', 'Ilyasse Lamrani', 'Arnab Mondal', 'Nathalie Corson', 'Samira El Yacoubi', 'Pascal Mallet', 'Carl Robert', 'Jihong Guan', 'Michael Small', 'Shuigeng Zhou', 'Jean M.S. Lubuma', 'Gérard H.E. Duchamp', 'Hilda Alicia Cerdeira', 'Kamal Khalil', 'Chris G. Antonopoulos', 'C. Bertelle', 'Aghriche, Ahmed', 'Rawan Ghnemat', 'Kshitish Ch Mistri', 'Alexandra Schleyer-Lindenmann', 'Sébastien Haule', 'Xiaoqun Wu', 'Xiaoliang Xie', 'Yaoping Hou', 'Estelle Cherrier', 'M. Daher Okiye', 'Sunita Gakkhar', 'Marius F. Danca', 'Sanjeev Kumar Sharma', 'Tsanou Berge', 'Guanrong (Ron) Chen', 'Li Wan', 'Yichao Zhang', 'Tridane, Abdessamad', 'Jean Jules Tewa', 'Thierry Billey', 'Jinhu Lü', 'Junchan Zhao', 'Raymond Houé Ngouna', 'René Yamapi', 'Alexandre M. Berred', 'Stefan Balev', 'Lois Naudin', 'Bernard Archimède', 'Moussaoui, Ali', 'Imad El Harraki', 'Arti Mishra', 'Juan Luis Jiménez-Laredo', 'Habib Bouhafa', 'Sudeshna Sinha', 'Ahmed J. Alsaedi', 'Giovanni Filatrella', 'Shi Zhou', 'Alain Miranville', 'Alexandre Thorel', 'Nathalie Verdière', 'Herve Germain Enjieu-Kadji', 'Eva Kaslik', 'Yunhua Liao', 'S. R. Dtchetgnia Djeundam', 'Plaire Tchinda Mouofo', 'Mohamed Maama', 'Yafia, Radouane', 'Valentina Lanza', 'Henry C. Leung', 'Ruiwu Niu', 'Krishnamurthy Murali', 'Fathalla A. Rihan', 'T. C. Kofane', 'A. D. Fedorenko', 'Slim Lassoued', 'Dibakar Ghosh', 'Aka Fulgence Nindjin', 'Christophe C. Letellier', 'Raymond Houé Ngouna', 'Zaid M. Odibat', 'Edwige Dubos-Paillard', 'Irmand Mikiela', 'Stanislav M. Mintchev', 'Abdel Halim Halim Boudoukha', 'Sanat Kumar Mahato', 'A. Ould-Henia', 'Luis Antonio Aguirre', 'Jun Ma', 'Sandra Pérez', 'Parimita Roy', 'Thibaut Démare', 'Genaro J. Martínez', 'Oleksandr M. Sharkovsky', 'Argha Mondal', 'Rodolphe Charrier', 'Martin Iej Krupa', 'Évarisite Sanchez-Palencia', 'Oscar E. Navarro', 'Hee-dae Kwon', 'Benjamin Ambrosio', 'Jean Maquet']"
56641069000,"Alaoui, My Ahmed Aziz",France,57,5,2,1.61,"['57224409004', '26537103500', '56373645400', '6506718776', '57203014555', '25028296800', '15764719700', '35317963900', '56641069000', '6507649903', '56584471100', '25823549000', '57218543985']","['Najm, Fatiha', 'Habib Bouhafa', 'Yafia, Radouane', 'Azgal Abichou', 'Aghriche, Ahmed', 'Moussaoui, Ali', 'Lahcen Boukrim', 'Jürgen G. Kurths', 'Alaoui, My Ahmed Aziz', 'Tridane, Abdessamad', 'Abid, Walid', 'Tsanou Berge', 'C. Hameni Nkwayep']"
6507649903,"Tridane, Abdessamad",Al Ain - United Arab Emirates,821,73,14,0.89,"['55762188900', '55892465400', '15764719700', '57211413372', '57887749700', '57224409004', '6504193814', '57211295933', '55785191600', '57074144200', '24169782800', '57216754338', '16039615400', '24352788400', '7403319978', '58874974400', '6508264521', '25225378500', '57203949432', '56425923700', '6602144033', '57203184622', '57215493009', '15042189000', '57985111600', '16069997000', '57748283500', '55572197500', '57225046448', '7004521635', '23970175800', '57205679544', '6603444695', '26538565000', '9041671200', '57204573903', '7004665044', '57203014555', '56641069000', '57218626830', '37011213600', '57190127343', '56717650700', '6602855944', '55100558900', '58530724700', '57190303161', '6603480329', '6602522713', '15741662500', '7005637417', '6506072511', '24471356700', '57219785910', '55030883800', '6507649903', '26535954500', '7102680376', '25028296800', '57244362500', '58257996500', '24741271100', '57190134982', '57221633946', '43760990300', '14047923400', '57216039139', '57191926227', '56373645400', '16068510400', '58409566600', '8257451900', '57216901677', '57193065804', '13405744000', '22134904500', '57195551120', '57210349610', '6506947406', '26536859500', '26422453700', '6603535132', '55793190461', '23024059000', '57195245854', '55960323800', '56026320600', '57209291017', '57219901388', '15022151300', '36570801400', '56246961800']","['Hamad Al Jassmi', 'Ramón Gutiérrez-Sánchez', 'Lahcen Boukrim', 'Bentout Soufiane', 'Yang Kuang', 'Najm, Fatiha', 'Hamza El Mahjour', 'Jabran Daaif', 'Bashir Aden', 'Umair Hasan', 'Anderson Eduardo Stanciole', 'Youssef Benfatah', 'Sehjeong Kim', 'Khadija Niri', 'Dong Eui Chang', 'Ayoub Sakkoum', 'Hüseyin Merdan', 'Mohamed El-Fatini', 'Gamzegul Karahisarli', 'Baki Cissé', 'Aziz-Alaoui, M. A.', 'Soha Glal Ahmed', 'Sara Bidah', 'Samira El Yacoubi', 'Abdullah N. al-Hawsawi', 'Mostafa Zahri', 'Yassine Chakroune', 'Farida Ismail Al-Hosani', 'Bilal Hejase', 'Hugo Leiva', 'Cosme Duque', 'Souâd Yacheur', 'Mohammed Seaïd.', 'Amar Debbouche', 'Touaoula, Tarik Mohamed', 'Vipin Kumar', 'Thomas I. Seidman', 'Aghriche, Ahmed', 'Alaoui, My Ahmed Aziz', 'Ferjouchia Hanane', 'Aadil Lahrouz', 'Omar Zakary', 'Adil Meskaf', 'Saïd Belaaouad', 'Hedieh Najafi', 'Leen Alrawas', 'Amine Loumi', 'Ahmed Abdelhak', 'Karam Allali', 'Mohamud M. Sheek-Hussein', 'Horst R. Thieme', 'Malika Tridane', 'Amina Eladdadi', 'Manoj Kumar', 'Norah Farooqi', 'Tridane, Abdessamad', 'Hattaf, Khalid', 'Bassam R. Ali', 'Moussaoui, Ali', 'Ahmed Nafidi', 'Shraddha Salwahan', 'Adel Settati', 'Roxana López-Cruz', 'Rodolfo Gallo', 'Ali M. Al-Shaery', 'Jamal Bouyaghroumni', 'Soukaina Ben Rhila', 'Mhamed El Merzguioui', 'Yafia, Radouane', 'Mohamed Ali Hajji', 'Nadia Maksoud', 'Fathalla A. Rihan', 'Ghassane Benrhmach', 'Abdelilah Larrache', 'Abdelhai Elazzouzi', 'Marko Kostić', 'Regragui Taki', 'Karima Kabli', 'Mustapha Lhous', 'Noura Yousfi', 'Eduardo Alirio Mojica-Nava', 'Mostafa Rachik', 'Sunil Kumar', 'Syed Abbas', 'Salih Djilali', 'Mustapha E. El Jarroudi', 'Brahim El-Boukari', 'Amine EL Bhih', 'Lahbib Benahmadi', 'Md Didarul Alam', 'El Mostafa Magri', 'Abdesslem Lamrani Alaoui']"
56584471100,"Abid, Walid",Tunisia,108,8,5,0.92,"['56373645400', '6506718776', '57203014555', '6602144033', '56641069000', '56584471100']","['Yafia, Radouane', 'Azgal Abichou', 'Aghriche, Ahmed', 'Aziz-Alaoui, M. A.', 'Alaoui, My Ahmed Aziz', 'Abid, Walid']"
6504491745,"Azouani, Abderrahim",Morocco,293,10,6,1.63,"['6506203925', '6504491745', '58109613400', '57221948479', '7003784471', '6603224424', '35784374500', '15753326700', '55761600000', '58546671300', '7003569203', '16246400900', '55415987600', '36989307800', '57866343500', '36989910300', '23990520300', '8202759500', '23026964100', '6506109537', '57203051537', '55198931300', '57364511900', '6603243962']","['Lakrad, Faouzi', 'Azouani, Abderrahim', 'Azoua, Mohammed', 'Saffah, Zouhair', 'Belhaq, Mohamed', 'Aniss, Saïd', 'Koeller, Amos N.', 'Imad, Hafidi', 'Sáez, Mariel', 'Smith, Brian', 'Titi, Edriss S.', 'Schulze, Felix', 'Amdi, Mohammed', 'Hell, Juliette', 'Karim, Marouane', 'Marxen, Tobias', 'Georgi, Marc', 'Abouhazim, Nazha', 'Boulal, Taoufik', 'Lahmam, Hassane', 'Olson, Eric J.', 'Timesli, Abdelaziz', 'Hassouna, Saad', 'Schnürer, Oliver C.']"
6506203925,"Lakrad, Faouzi",Morocco,428,35,14,0.42,"['58700888500', '6603612178', '6506170743', '6602612578', '7006037476', '58740123000', '6506203925', '6504491745', '7003784471', '55498146000', '57193322533', '57218539080', '26649450200', '55598413700', '25652632700', '57217149562', '36490393100', '6602620287', '7005892123', '57192894122', '48661923600', '57215960623', '55978138600', '8202759500', '24338728300', '6603343875', '57205204054', '57213199587', '57215129349', '7102011483', '57189848235', '37104858900']","['Jamal Takhchi', 'Abdelhak Fahsi', 'Moulay Mustapha Charafi', 'Laurent Gagliardini', 'Werner O. Schiehlen', 'Yassine El Alami', 'Lakrad, Faouzi', 'Azouani, Abderrahim', 'Belhaq, Mohamed', 'Elhadi Baghaz', 'Sofian Talbi', 'Mohamed Abid', 'M. Hamdi', 'Jamol J. Pender', 'Mustapha Faraji', 'Yahya El Hammoudani', 'Lahcen Mokni', 'Léon Gavrić', 'Bernold Fiedler', 'Zakaria Ghouli', 'Faize Ahmed', 'Ali Lamkaddem', 'Morvan Ouisse', 'Abouhazim, Nazha', 'Tarik Mrabti', 'Noureddine Bouhaddi', 'Nahid Hida', 'Fréderic Bornet', 'Noureddine El Moussaoui', 'Richard H. Rand', 'Abdelbassit Chtouki', 'Emeline Sadoulet-Reboul']"
6504491745,"Azouani, Abderrahim",Morocco,293,10,6,1.63,"['6506203925', '6504491745', '58109613400', '57221948479', '7003784471', '6603224424', '35784374500', '15753326700', '55761600000', '58546671300', '7003569203', '16246400900', '55415987600', '36989307800', '57866343500', '36989910300', '23990520300', '8202759500', '23026964100', '6506109537', '57203051537', '55198931300', '57364511900', '6603243962']","['Lakrad, Faouzi', 'Azouani, Abderrahim', 'Azoua, Mohammed', 'Saffah, Zouhair', 'Belhaq, Mohamed', 'Aniss, Saïd', 'Koeller, Amos N.', 'Imad, Hafidi', 'Sáez, Mariel', 'Smith, Brian', 'Titi, Edriss S.', 'Schulze, Felix', 'Amdi, Mohammed', 'Hell, Juliette', 'Karim, Marouane', 'Marxen, Tobias', 'Georgi, Marc', 'Abouhazim, Nazha', 'Boulal, Taoufik', 'Lahmam, Hassane', 'Olson, Eric J.', 'Timesli, Abdelaziz', 'Hassouna, Saad', 'Schnürer, Oliver C.']"
58109613400,"Azoua, Mohammed",Morocco,2,3,1,0.3,"['57746732300', '6504491745', '15753326700', '58109613400', '6603535132']","['Issam Khaloufi', 'Azouani, Abderrahim', 'Imad, Hafidi', 'Azoua, Mohammed', 'Mostafa Rachik']"
57221948479,"Saffah, Zouhair",Morocco,13,3,2,0.34,"['55415987600', '57364511900', '55198931300', '16306536900', '6504491745', '57221948479']","['Amdi, Mohammed', 'Hassouna, Saad', 'Timesli, Abdelaziz', 'Badr Abou Al Abou El Majd', 'Azouani, Abderrahim', 'Saffah, Zouhair']"
7003784471,"Belhaq, Mohamed",Morocco,1654,135,23,0.64,"['25825215400', '6603612178', '36992636600', '6507748892', '6602522713', '6508150251', '6602125449', '55629615000', '36816262200', '6506203925', '6504491745', '6602262555', '7103410177', '7003784471', '6603224424', '26649450200', '56305532600', '56373798800', '46761126800', '7404086437', '6506609405', '6603829243', '56444018900', '36490393100', '55826157400', '22951883100', '7005892123', '57192894122', '6603461129', '23976271500', '55345907300', '56374072200', '23502163500', '14322075000', '8202759500', '23026964100', '6701497607', '36801239000', '7003942912', '6602356337', '7202321426', '57190580752', '56286779900', '6701727409', '6701565549', '7102011483', '57189848235']","['Jarir Mahfoud', 'Abdelhak Fahsi', 'Zäzilia Seibold', 'Kamar Guennoun', 'Karam Allali', 'Abdeslam Draoui', 'Joël L. Perret-Liaudet', 'Ilham Kirrou', 'A. Khourchafi', 'Lakrad, Faouzi', 'Azouani, Abderrahim', 'Beer Singh Bhadauria', 'Emilio Freire', 'Belhaq, Mohamed', 'Aniss, Saïd', 'M. Hamdi', 'Y. Y. Cao', ""M'hammed El Gadari"", 'Kamal El Karouni', 'Kwok Wai Chung', 'Mostafa Najam', 'Alejandro J. Rodríguez-Luis', 'Mohamed Yagoubi', 'Lahcen Mokni', 'Palle Kiran', 'Mohamed Rougui', 'Bernold Fiedler', 'Zakaria Ghouli', 'Johan der Hagopian', 'Abdellah Karimin', 'Geoffrey D. Recktenwald', 'Saadia Assiyad', 'Si Mohamed Sah', 'Cedrick Aurelien Kitio Kwuimy', 'Abouhazim, Nazha', 'Boulal, Taoufik', 'Mouhamed Souhar', 'Amine Bichri', 'Chandrasekhar C. Nataraj', 'Mohamed Houssni', 'Christian Hartmann', 'Bowei Qin', 'Jabrane Belabid', 'René Louis Clerc', 'Mustapha El Alami', 'Richard H. Rand', 'Abdelbassit Chtouki']"
6603224424,"Aniss, Saïd",Morocco,438,45,12,0.37,"['57226302890', '57213445647', '6504491745', '56536359200', '7801537828', '7003784471', '6603224424', '57197806411', '16237891600', '55860799928', '6507421943', '58038416800', '58409504800', '56444018900', '41961721100', '55805018100', '6601957405', '56056653500', '55857500300', '57203155557', '7102011483', '23026964100', '57215839352', '6701497607', '55327904300', '58522282800', '7003355590', '57215446891', '57226273886']","['Mourad Echchadli', 'Samy Alami', 'Azouani, Abderrahim', 'Mehdi Riahi', 'M. B. Feddaoui', 'Belhaq, Mohamed', 'Aniss, Saïd', 'Mustapha Lamine', 'Ophélie Caballina', 'Lahcen Bammou', 'Ahmed Hifdi', 'Mohamed Touhami Ouazzani', 'Mouh Assoul', 'Mohamed Yagoubi', 'Khalid Souhar', 'Mounir Kriraa', 'Mohamed Ouazzani Touhami', 'Salaheddine Skali-Lami', 'Jamila Bouchgl', 'Abdelmajid Daya', 'Richard H. Rand', 'Boulal, Taoufik', 'Abdelouahab El Jaouahiry', 'Mouhamed Souhar', 'Salah Skali Lami', 'Azeddine Rachik', 'Jean Pierre Brancher', 'Nouha Lahlou', 'Mohamed Hayani Choujaa']"
35784374500,"Koeller, Amos N.",Germany,33,5,3,1.32,"['23990520300', '57208982163', '7406083950', '16246400900', '6507581784', '35784374500', '36989307800', '56845471200', '6602304023', '6504491745', '6603243962', '55761600000', '58546671300']","['Georgi, Marc', 'Nihar Jangle', 'Graham H. Williams', 'Schulze, Felix', 'Rodney V. Nillsen', 'Koeller, Amos N.', 'Hell, Juliette', 'Sascha Eichmann', 'Thierry de Pauw', 'Azouani, Abderrahim', 'Schnürer, Oliver C.', 'Sáez, Mariel', 'Smith, Brian']"
